User_id,Merchant_id,Coupon_id,Discount_rate,Distance,Date_received,Date
114747,5341,null,null,0,null,20160328
114747,5341,null,null,0,null,20160415
114747,5341,null,null,0,null,20160627
114747,7706,416,100:10:00,0,20160129,null
114747,5341,null,null,0,null,20160508
114747,5341,null,null,0,null,20160517
114747,5341,null,null,0,null,20160325
114747,5341,null,null,0,null,20160601
114747,5341,null,null,0,null,20160613
114747,450,8555,30:05:00,7,20160128,null
114747,1569,5054,200:30:00,9,20160426,null
114747,1569,12961,100:30:00,9,20160129,null
114747,2454,null,null,0,null,20160509
114747,3381,11951,200:20:00,0,20160128,null
114747,3381,9776,10:05,0,20160129,20160221
114747,4833,13628,200:20:00,1,20160130,null
114747,5341,null,null,0,null,20160621
114747,5341,11539,30:05:00,0,20160128,null
245878,760,2418,30:05:00,0,20160601,null
3409760,5341,7751,50:10:00,1,20160128,null
3409760,6901,2366,30:05:00,7,20160530,null
3409760,7555,17,30:05:00,10,20160126,null
3409760,450,8555,30:05:00,10,20160126,null
3409760,5341,111,30:05:00,1,20160127,null
3409760,4660,1480,100:10:00,10,20160126,null
3409760,7706,416,100:10:00,2,20160128,null
983640,6134,767,200:20:00,null,20160124,null
344428,1940,null,null,1,null,20160324
656088,4142,4773,100:10:00,1,20160123,null
656088,4142,4773,100:10:00,1,20160123,null
656088,4142,null,null,1,null,20160123
820056,2709,2840,100:10:00,2,20160201,null
2231648,3621,2705,20:05,1,20160522,null
94347,8386,10823,200:50:00,10,20160127,null
94347,4860,8105,100:30:00,10,20160127,null
94347,4860,9586,100:30:00,10,20160203,null
94347,6454,14031,100:10:00,10,20160128,null
180502,3403,7632,20:05,2,20160327,null
180502,3403,7632,20:05,2,20160327,null
180502,3403,null,null,2,null,20160327
951384,2709,2840,100:10:00,2,20160125,null
951384,4660,1480,100:10:00,10,20160125,null
951384,6284,7379,50:10:00,10,20160125,null
951384,450,8555,30:05:00,2,20160125,null
4465344,8386,9847,200:50:00,null,20160126,null
4465344,6454,14031,100:10:00,null,20160131,null
4465344,4660,1480,100:10:00,null,20160126,null
4465344,7019,3887,100:10:00,null,20160128,null
4465344,4433,190,200:20:00,null,20160130,null
4465344,2804,10326,30:05:00,null,20160127,null
4465344,2146,11173,100:10:00,null,20160130,null
6038208,1569,5054,200:30:00,0,20160417,null
328300,6424,1315,100:10:00,10,20160129,null
623832,4442,7643,100:50:00,null,20160429,null
918744,7555,9871,30:05:00,null,20160415,null
984408,3381,1807,300:30:00,0,20160202,null
205174,1169,null,null,0,null,20160206
205174,1169,4627,50:20:00,0,20160206,20160214
172438,4660,1480,100:10:00,10,20160125,null
172438,5341,111,30:05:00,1,20160127,null
172438,7555,17,30:05:00,10,20160125,null
172438,5341,null,null,1,null,20160404
984792,4195,3726,0.9,0,20160218,null
984792,4195,3726,0.9,0,20160324,null
1314224,760,2418,30:05:00,2,20160611,null
1314224,1569,5054,200:30:00,10,20160329,null
1707440,6454,14031,100:10:00,2,20160129,null
1707440,7019,3887,100:10:00,3,20160129,null
1707440,4433,190,200:20:00,null,20160131,null
1707440,3381,11951,200:20:00,1,20160129,null
1707440,1169,10929,200:30:00,5,20160129,null
3283808,6189,13606,30:05:00,2,20160524,null
3283808,6189,null,null,2,null,20160524
156118,4860,8105,100:30:00,10,20160130,null
443308,6434,10050,50:05:00,7,20160125,null
65787,1569,12961,100:30:00,10,20160124,null
65787,2709,2840,100:10:00,10,20160124,null
65787,450,8555,30:05:00,10,20160124,null
65787,4663,818,150:20:00,4,20160124,null
65787,6284,4567,50:10:00,10,20160124,null
65787,4660,1480,100:10:00,5,20160124,null
65787,6434,10050,50:05:00,5,20160124,null
65787,8386,161,100:30:00,6,20160125,null
65787,760,3237,20:05,0,20160125,null
65787,3381,11951,200:20:00,3,20160129,null
127227,760,3237,20:05,9,20160129,null
127227,3621,2705,20:05,0,20160510,null
127227,3381,9776,10:05,1,20160129,null
127227,3621,13398,0.9,0,20160302,null
127227,1041,13490,30:05:00,1,20160129,null
127227,3381,11951,200:20:00,1,20160129,null
127227,6424,1315,100:10:00,0,20160129,null
197110,2241,null,null,0,null,20160318
197110,8479,7360,10:01,0,20160526,null
197110,2241,null,null,0,null,20160408
197110,2241,null,null,0,null,20160616
197110,2241,null,null,0,null,20160610
197110,2241,7845,10:01,0,20160318,null
919512,7706,416,100:10:00,10,20160129,null
919512,2099,null,null,0,null,20160417
919512,2099,12034,100:10:00,0,20160129,null
919512,5341,7751,50:10:00,3,20160129,null
919512,2146,11173,100:10:00,10,20160129,null
919512,5341,111,30:05:00,3,20160129,null
919512,3710,13056,150:10:00,10,20160129,null
1380272,1569,12961,100:30:00,10,20160201,null
1380272,2099,12034,100:10:00,1,20160201,20160205
1380272,5341,7751,50:10:00,0,20160201,20160206
1380272,5341,11539,30:05:00,0,20160205,null
1380272,5341,11539,30:05:00,0,20160206,null
1380272,760,3237,20:05,0,20160201,null
1380272,5341,111,30:05:00,0,20160201,20160205
1380272,450,8555,30:05:00,3,20160201,null
3809120,3381,7610,200:20:00,2,20160411,null
886872,3381,11951,200:20:00,2,20160129,null
886872,3381,9776,10:05,2,20160129,null
94491,2786,null,null,8,null,20160321
94491,2786,13163,30:10:00,8,20160321,20160327
180790,4141,null,null,1,null,20160203
180790,4141,null,null,1,null,20160517
180790,4141,null,null,1,null,20160406
394348,6424,1315,100:10:00,2,20160131,null
559320,3621,2705,20:05,2,20160520,null
3548000,450,1532,30:05:00,null,20160527,null
3548000,3381,7610,200:20:00,10,20160429,null
4474560,6504,6679,30:01:00,1,20160317,null
4474560,1433,8735,30:05:00,10,20160213,null
4474560,6504,null,null,1,null,20160215
4474560,6504,2348,30:01:00,1,20160505,null
476332,3381,9776,10:05,0,20160129,null
476332,1569,5054,200:30:00,7,20160402,null
3680096,4048,3925,0.95,null,20160211,null
5525184,3381,null,null,1,null,20160123
5525184,3381,7610,200:20:00,1,20160405,null
5525184,3381,9481,300:30:00,1,20160123,null
5525184,760,2418,30:05:00,0,20160602,null
5525184,760,null,null,0,null,20160606
5525184,3381,4594,200:20:00,1,20160123,null
6311616,1244,5136,30:10:00,1,20160526,null
180886,1469,7430,50:20:00,0,20160521,null
180886,1469,null,null,0,null,20160130
180886,1320,null,null,0,null,20160119
180886,1469,null,null,0,null,20160103
559704,4391,null,null,10,null,20160521
559704,7555,null,null,0,null,20160105
559704,7555,9871,30:05:00,0,20160408,null
756312,6485,null,null,0,null,20160610
756312,8236,null,null,0,null,20160503
756312,8236,null,null,0,null,20160520
756312,6485,null,null,0,null,20160528
756312,6485,10323,20:05,0,20160323,20160324
756312,6485,null,null,0,null,20160409
756312,6485,10323,20:05,0,20160323,20160329
756312,8236,null,null,0,null,20160501
756312,8236,null,null,0,null,20160615
756312,4660,1480,100:10:00,0,20160125,null
756312,6485,null,null,0,null,20160502
854616,1945,null,null,0,null,20160112
854616,1945,8942,30:05:00,0,20160521,null
854616,1945,null,null,0,null,20160521
854616,1945,null,null,0,null,20160612
5264064,760,2418,30:05:00,0,20160613,null
5264064,760,null,null,0,null,20160515
6050496,6454,14031,100:10:00,10,20160131,null
6836928,7706,416,100:10:00,2,20160129,null
148150,760,3237,20:05,1,20160204,null
378220,741,null,null,1,null,20160112
378220,741,7283,0.95,1,20160112,null
1381808,6901,2366,30:05:00,0,20160518,null
361900,450,3732,30:05:00,0,20160430,null
361900,629,null,null,0,null,20160604
361900,629,2427,30:10:00,0,20160525,null
6314688,8077,6680,100:10:00,2,20160128,null
6314688,7974,9274,100:10:00,0,20160128,null
6314688,760,3237,20:05,0,20160128,null
7101120,4195,null,null,0,null,20160406
7101120,4195,3726,0.9,0,20160317,null
7101120,450,1613,30:05:00,0,20160609,null
7101120,7555,9871,30:05:00,0,20160403,null
7101120,4195,11824,20:05,0,20160325,null
7101120,450,3732,30:05:00,0,20160413,null
7101120,4195,null,null,0,null,20160325
394732,1941,null,null,0,null,20160326
394732,1941,4927,30:05:00,0,20160326,null
3944288,8077,6680,100:10:00,2,20160128,null
3944288,450,8555,30:05:00,2,20160128,null
6840000,629,2427,30:10:00,1,20160527,null
78219,5341,7751,50:10:00,0,20160131,null
78219,2099,12034,100:10:00,2,20160131,null
78219,2099,12034,100:10:00,2,20160131,null
78219,5341,111,30:05:00,0,20160131,null
78219,4833,13628,200:20:00,8,20160130,null
78219,5341,111,30:05:00,0,20160131,null
90507,8080,null,null,1,null,20160416
127371,2709,2840,100:10:00,null,20160202,null
2634080,6485,null,null,0,null,20160228
2634080,6485,10323,20:05,0,20160323,null
2634080,6485,null,null,0,null,20160407
2634080,6485,null,null,0,null,20160323
2634080,6485,null,null,0,null,20160303
2634080,6485,10323,20:05,0,20160323,null
74139,1433,8735,30:05:00,0,20160210,null
6317760,760,2418,30:05:00,2,20160601,null
6317760,8386,10823,200:50:00,10,20160201,null
6317760,4860,9586,100:30:00,2,20160201,null
7104192,2461,null,null,0,null,20160610
7104192,2461,6499,50:05:00,0,20160610,null
131926,1169,13240,200:20:00,1,20160205,null
131926,6434,10050,50:05:00,6,20160125,null
131926,4660,1480,100:10:00,6,20160125,null
181078,3621,4823,20:05,1,20160606,null
181078,3621,null,null,1,null,20160425
181078,3621,null,null,1,null,20160327
181078,3621,null,null,1,null,20160427
181078,3621,4033,20:05,1,20160519,null
296620,8429,3158,10:01,10,20160528,null
296620,8429,null,null,10,null,20160528
4483776,2664,7752,100:05:00,9,20160601,null
5270208,4660,1480,100:10:00,10,20160127,null
6056640,3621,2705,20:05,0,20160530,null
78267,5590,null,null,1,null,20160520
78267,5590,6986,20:05,1,20160520,null
527832,629,2427,30:10:00,10,20160515,null
527832,6434,10050,50:05:00,0,20160125,null
527832,6434,10050,50:05:00,0,20160125,null
527832,4660,1480,100:10:00,0,20160125,null
527832,8386,161,100:30:00,0,20160126,null
527832,4660,1480,100:10:00,0,20160125,null
527832,7555,17,30:05:00,10,20160125,null
527832,7555,17,30:05:00,10,20160125,null
527832,8077,6680,100:10:00,10,20160129,null
527832,450,3732,30:05:00,1,20160430,null
527832,3381,11951,200:20:00,0,20160128,null
527832,3381,9776,10:05,0,20160129,null
527832,3786,9038,10:05,10,20160126,null
527832,450,8555,30:05:00,1,20160124,null
527832,1569,12961,100:30:00,10,20160201,null
527832,1569,12961,100:30:00,10,20160125,null
527832,450,8555,30:05:00,1,20160125,null
527832,8077,6680,100:10:00,10,20160129,null
164758,3381,7610,200:20:00,0,20160409,null
181174,4660,1480,100:10:00,10,20160127,null
2637152,2099,12034,100:10:00,0,20160205,null
140278,450,3732,30:05:00,4,20160414,null
140278,450,1613,30:05:00,4,20160605,null
140278,450,11839,30:05:00,4,20160210,null
140278,3381,1807,300:30:00,3,20160123,null
1908656,1569,5054,200:30:00,10,20160412,null
2506592,2146,null,null,0,null,20160130
2506592,4666,6604,100:10:00,9,20160602,null
2506592,2146,null,null,0,null,20160516
2506592,4666,null,null,9,null,20160427
107019,7555,9871,30:05:00,10,20160401,null
3031904,2712,null,null,10,null,20160607
3031904,2712,12515,20:01,10,20160607,null
460972,3381,7610,200:20:00,3,20160421,null
1122992,7555,null,null,3,null,20160112
1122992,7555,5582,30:05:00,3,20160112,null
1122992,7555,7232,30:05:00,3,20160321,null
1122992,7555,null,null,3,null,20160108
1122992,7555,5582,30:05:00,3,20160109,null
1122992,7555,null,null,3,null,20160315
1122992,7555,null,null,3,null,20160321
1122992,7555,7232,30:05:00,3,20160321,null
1122992,7555,null,null,3,null,20160109
1319600,3381,7610,200:20:00,4,20160328,null
1516208,1433,null,null,0,null,20160610
1516208,1433,null,null,0,null,20160424
1516208,1433,null,null,0,null,20160528
1516208,1433,null,null,0,null,20160604
1516208,1433,8067,30:05:00,0,20160515,null
1516208,1433,null,null,0,null,20160615
90699,7555,9871,30:05:00,3,20160420,null
90699,760,2418,30:05:00,0,20160613,null
90699,2709,13165,100:10:00,0,20160519,null
123483,3381,1807,300:30:00,7,20160129,null
123483,3381,9776,10:05,7,20160129,null
1910192,8077,6680,100:10:00,2,20160128,null
1910192,3381,null,null,2,null,20160314
1910192,7555,17,30:05:00,2,20160123,null
1910192,4663,11002,150:20:00,2,20160528,null
1910192,760,3237,20:05,0,20160123,null
1910192,8244,5756,30:05:00,10,20160528,20160626
1910192,3381,11951,200:20:00,2,20160128,null
1910192,1569,12961,100:30:00,10,20160123,null
1910192,450,8555,30:05:00,3,20160123,null
1910192,2709,12207,200:20:00,7,20160125,null
1910192,3381,1807,300:30:00,2,20160123,null
1910192,3786,9038,10:05,6,20160123,null
1910192,8244,null,null,10,null,20160528
1910192,6284,4567,50:10:00,10,20160124,null
2116448,2436,null,null,10,null,20160118
2116448,2436,3992,30:05:00,10,20160422,null
2116448,760,2418,30:05:00,0,20160615,null
4757184,1520,3642,50:05:00,null,20160120,null
5543616,5021,1305,50:05:00,null,20160527,null
94827,5341,111,30:05:00,0,20160207,null
94827,5341,null,null,0,null,20160309
94827,5341,111,30:05:00,0,20160207,null
346540,3381,11951,200:20:00,0,20160129,null
346540,3381,9776,10:05,0,20160129,null
955224,1569,12961,100:30:00,10,20160201,null
78459,2206,9599,20:05,0,20160602,null
379372,7884,null,null,1,null,20160121
379372,5152,9545,20:01,1,20160614,null
379372,7884,null,null,1,null,20160407
379372,2762,7748,20:01,1,20160107,null
379372,6485,9407,100:10:00,0,20160205,null
379372,7884,6704,20:01,1,20160508,null
1976240,450,1613,30:05:00,8,20160601,null
1976240,4225,6478,50:05:00,3,20160608,null
1976240,4225,null,null,3,null,20160501
1976240,4225,null,null,3,null,20160525
1976240,7910,11637,30:05:00,2,20160520,null
1976240,4225,6478,50:05:00,3,20160525,20160608
2641760,8037,11168,30:05:00,1,20160107,null
2641760,7019,3887,100:10:00,4,20160129,null
3821408,760,2418,30:05:00,null,20160603,null
3821408,2709,13165,100:10:00,null,20160522,null
3821408,2970,13704,100:30:00,null,20160522,20160604
111243,1180,4513,50:05:00,3,20160611,null
111243,760,2418,30:05:00,0,20160603,null
111243,7555,17,30:05:00,4,20160202,null
111243,1180,null,null,3,null,20160611
111243,2709,2840,100:10:00,3,20160202,null
111243,4833,7802,200:20:00,10,20160204,null
111243,2709,2840,100:10:00,3,20160204,null
111243,4660,1480,100:10:00,0,20160202,null
2904416,1080,9296,10:05,0,20160526,null
2904416,3381,7610,200:20:00,0,20160425,null
2904416,1080,null,null,0,null,20160110
2904416,450,8555,30:05:00,2,20160129,null
2904416,1080,7847,10:05,0,20160526,null
2904416,1080,null,null,0,null,20160620
2904416,1080,null,null,0,null,20160523
206134,450,null,null,2,null,20160406
103083,6362,null,null,0,null,20160222
103083,2436,3992,30:05:00,0,20160422,null
103083,2436,null,null,0,null,20160215
148822,3381,7610,200:20:00,0,20160402,null
222550,3381,9776,10:05,0,20160129,20160214
222550,760,3237,20:05,8,20160129,null
222550,4582,null,null,0,null,20160129
222550,7717,9614,20:01,0,20160424,null
222550,4582,null,null,0,null,20160312
222550,7555,17,30:05:00,1,20160126,null
222550,6486,null,null,10,null,20160205
222550,6486,2494,100:10:00,10,20160129,null
222550,6486,11164,100:10:00,10,20160205,null
222550,450,8555,30:05:00,1,20160129,null
222550,8077,6680,100:10:00,10,20160129,null
330412,3621,2705,20:05,0,20160515,null
529752,3033,null,null,3,null,20160320
529752,3033,null,null,3,null,20160504
1583792,3381,1807,300:30:00,2,20160205,null
1780400,450,3732,30:05:00,10,20160424,null
1977008,1469,7430,50:20:00,null,20160521,null
693720,3329,null,null,0,null,20160602
297772,6454,14031,100:10:00,4,20160207,null
78555,3381,7610,200:20:00,0,20160421,null
1021656,1569,5054,200:30:00,6,20160401,null
3431264,2970,5619,100:10:00,3,20160317,null
140758,6106,5143,0.9,1,20160305,null
165334,6189,12807,30:01:00,0,20160610,20160610
165334,450,3332,20:05,0,20160322,null
165334,450,3732,30:05:00,0,20160330,null
165334,450,null,null,0,null,20160326
165334,6189,null,null,0,null,20160511
165334,450,null,null,0,null,20160608
165334,2709,2840,100:10:00,2,20160130,null
165334,6189,6302,30:01:00,0,20160511,null
165334,6189,null,null,0,null,20160617
165334,450,8555,30:05:00,0,20160131,20160223
165334,450,null,null,0,null,20160307
165334,450,null,null,0,null,20160322
165334,450,null,null,0,null,20160528
165334,450,null,null,0,null,20160102
165334,6189,null,null,0,null,20160528
165334,450,null,null,0,null,20160609
165334,450,3332,20:05,0,20160322,null
70395,7901,null,null,2,null,20160417
70395,2002,9146,100:10:00,0,20160608,null
70395,2002,null,null,0,null,20160608
661464,2709,2840,100:10:00,1,20160203,null
1454000,6901,null,null,0,null,20160408
1454000,4142,null,null,0,null,20160110
1454000,4142,null,null,0,null,20160127
1454000,6901,2366,30:05:00,0,20160504,null
1454000,4142,null,null,0,null,20160408
1454000,4142,4773,100:10:00,0,20160127,20160210
1454000,4142,null,null,0,null,20160224
1847216,3381,7610,200:20:00,7,20160408,null
5291712,5999,null,null,0,null,20160520
5291712,5999,null,null,0,null,20160628
5291712,5999,null,null,0,null,20160524
5291712,5999,null,null,0,null,20160502
165430,5590,null,null,0,null,20160602
165430,5590,null,null,0,null,20160618
165430,5590,null,null,0,null,20160406
165430,5590,null,null,0,null,20160502
165430,5590,null,null,0,null,20160523
165430,6508,null,null,0,null,20160513
165430,5590,null,null,0,null,20160605
363628,6284,3070,0.9,1,20160402,null
230998,7564,null,null,0,null,20160314
230998,760,3237,20:05,3,20160124,null
230998,760,2418,30:05:00,3,20160606,null
230998,4660,1480,100:10:00,10,20160124,null
230998,7564,null,null,0,null,20160322
298156,7679,8732,0.95,1,20160112,null
298156,7679,8732,0.95,1,20160223,null
298156,7679,null,null,1,null,20160223
563544,3381,7610,200:20:00,2,20160404,null
